AI067|36924486|30691442|LT
AI068|36993575|30805464|LT
AI069|36715033|30784433|LT
AI070|37541150|30881128|LT
AI074|36797967|30795814|LT
AI075|36774183|31073347|LT
AI076|36950511|31214267|LT
AI079|36666456|30848009|LT
AI084|36798422|30822933|LT
AI087|31492914|36070164|OJ
AI088|31478767|35880600|OJ
AI090|31718989|35915970|OJ
AI091|31485828|35974742|OJ
AI150|31607242|36620217|OJ
AI264|31726825|36066617|OJ
AI267|31739008|36054400|OJ
AI268|31499542|36160336|OJ
AI269|31506808|36260203|OJ
AI270|31514045|36360789|OJ
AI512|37102881|30308725|LT
AI513|37510439|30534247|LT
AI514|37209611|30520411|LT
AI515|37098067|30516922|LT
AI516|37028986|30684711|LT
AI517|36926372|30670792|LT
AI518|36843431|30659564|LT
AI519|36793664|30652836|LT
AI520|36743900|30646114|LT
AI521|36694133|30639403|LT
AI533|36929506|30110264|LT
AI610|36652986|30666425|LT
AI611|36706761|30626111|LT
AI612|36886003|30491233|LT
AI613|37790500|30391028|LT
AI614|37044775|30371103|LT
AI615|37110136|30486203|LT
AI616|37092250|30693306|LT
AI617|37175189|30704595|LT
AI618|37224950|30711375|LT
AI619|37274711|30718164|LT
AI620|37324475|30724961|LT
AI621|37374233|30731764|LT
AI622|36918147|30149211|LT
AI623|37101239|30589764|LT
AI711|36629914|31192236|LT
AI712|36634417|31538517|LT
AI713|36876417|31227425|LT
AI714|36889889|31080228|LT
AI715|37064761|31003572|LT
AI716|36981070|30946586|LT
AI717|36902934|30935692|LT
AI718|36820011|30924147|LT
AI719|36770256|30917234|LT
AI720|36720500|30910322|LT
AI721|36670745|30903422|LT
AI811|37419217|31176883|LT
AI812|36885997|31162619|LT
AI813|36906564|30936195|LT
AI814|37137217|31136322|LT
AI815|37069414|30958925|LT
AI816|37152333|30970534|LT
AI817|37235250|30982159|LT
AI818|37285000|30989145|LT
AI819|37334750|30996139|LT
AI820|37384497|31003142|LT
AI821|37434247|31010150|LT
AIBAR|24528236|124377678|RO
AIBIE|7347222|133391667|P
AIBIS|37959981|138990322|RJ
AICER|26149194|120144389|RC
AIDAH|35450814|139856403|RJ
AIDER|46430431|-119546622|K1
AIGLE|39673081|-106707208|K2
AIKOK|42643878|143263347|RJ
AILEE|63600011|-149539850|PA
AILEN|42078494|-93586428|K3
AILES|44807539|-83651425|K5
AILEY|32297181|-82668203|K7
AILEY|33234417|132601822|RJ
AIMAS|-1198056|131578056|WA
AIMED|46306103|-104204958|K1
AIMER|28163983|-82226403|K7
AIMES|40587147|-104547289|K2
AIMHI|36274000|-78412753|K7
AIMME|43668311|-70667045|K6
AINKK|61168272|-150521395|PA
AINOS|33683206|130384145|RJ
AINTT|41047136|-111404014|K2
AIOSA|41928334|17248333|LI
AIR24|40332911|-81127786|K5
AIR28|40033528|-81246692|K5
AIR64|40003000|-79390333|K6
AIRAH|31235722|131104250|RJ
AIRBO|39492564|-83737261|K5
AIRBS|27995675|-82105872|K7
AIRCO|43210183|-78482500|K6
AIREZ|39454722|-8666111|LP
AIRIE|52780000|-123196667|CY
AIRIS|41713217|140957617|RJ
AIRMA|-29911975|115000000|YM
AIRMN|32523811|-85772964|K7
AIRPA|39925325|-86238058|K5
AIRRA|41104578|-80063536|K6
AIRRE|33892311|-96065736|K4
AIRVA|27085628|-81882731|K7
AISAR|25947472|122493222|RC
AISLE|46373036|-67884709|K6
AISON|35122972|128103047|RK
AIVER|29476772|-90260700|K4
AIZAK|37677778|126643500|RK
AIZUH|37761208|139723561|RJ
AJ50A|40984036|8407145|LF
AJ50B|42050883|7723531|LF
AJ50C|42500261|8233064|LF
AJ50D|42601311|8867786|LF
AJ50E|42497497|9322606|LF
AJAAY|33649514|-84305675|K7
AJABU|64695870|-162164956|PA
AJACO|44310714|-121277217|K1
AJADI|40683175|-97085800|K3
AJAHO|33112650|-99055764|K4
AJAJE|33244739|-117171036|K2
AJAKS|39426883|-104701467|K2
AJAPA|40909650|-80197897|K6
AJAPY|46521081|-84427222|K5
AJARA|40503100|140594897|RJ
AJAVI|40912686|-124154378|K2
AJAX|-30063167|-50857834|SB
AJAXX|39507797|-107005342|K2
AJAYE|34103558|-118659014|K2
AJAYS|40579995|-85299456|K5
AJBOF|46621470|-96924959|K3
AJBOJ|31251978|-92486517|K4
AJBOS|56555842|-169849111|PA
AJBOY|43538070|-96197083|K3
AJBUF|40086714|-100755714|K3
AJCEF|37453753|-118407306|K2
AJCIZ|41005989|-100460275|K3
AJDIF|42963070|-84009394|K5
AJDOV|34677906|-77791242|K7
AJE22|34617503|134568300|RJ
AJEHO|33578031|-90987239|K7
AJEKU|34392692|-98304242|K4
AJENT|24005133|119951870|RC
AJEPO|43840014|-90082972|K5
AJETU|32725422|-103314458|K2
AJFEB|33640350|-84170478|K7
AJFEF|41740586|-83884945|K5
AJFOR|37438367|-118399206|K2
AJGON|39927934|-73889197|K6
AJGUB|45325378|-67692795|K6
AJHUD|42481367|-114509592|K1
AJIB|-12374500|-60410500|SB
AJIMO|34746595|-92256753|K4
AJINK|20116667|-163300000|P
AJIPO|39590208|-98795100|K3
AJIRE|42872959|-103172094|K3
AJIYO|33224814|-117098331|K2
AJJAY|43727931|-69602283|K6
AJKEV|44511170|-109040136|K1
AJLIP|30256078|-86342595|K7
AJO35|41424061|8144258|LF
AJOJI|43350836|-90674342|K5
AJORO|22807222|-105656945|MM
AJOXO|31752892|-86390608|K7
AJPOG|36268825|-115411653|K2
AJQUR|38719145|-92087167|K3
AJSAJ|35779903|-120608581|K2
AJUBA|38907531|-90602392|K3
AJUMI|20678053|-156499814|PH
AJVIW|35787103|-78814603|K7
AJXOX|39022000|-123173303|K2
AJYUF|35790070|-78813428|K7
AKABA|-38983784|175870739|NZ
AKABA|5750000|115840834|WB
AKABI|47716945|9233333|LS
AKABO|41322050|-8700856|LP
AKABY|47791217|-114356425|K1
AKACA|28005736|-81710278|K7
AKACU|31345556|-110855000|K2
AKADA|61800278|48227778|UL
AKADE|31722103|-106317939|K4
AKADI|37370278|127298908|RK
AKADI|37565278|20775000|LG
AKADO|45333333|12500000|LI
AKADU|-40885853|174707486|NZ
AKAGA|13233561|78088606|VO
AKAGE|14139469|-87575658|MH
AKAGI|36391203|139698967|RJ
AKAGI|36566667|96591667|ZL
AKAKA|69611617|19402456|EN
AKAKE|44542683|-89746595|K5
AKAKI|41757778|41371389|UG
AKALA|70984481|29155192|EN
AKALI|44141389|61326945|UA
AKALY|32530333|-90111936|K7
AKAMI|32250000|116952778|ZS
AKAMO|-43890389|172299195|NZ
AKAMO|41190833|14653333|LI
AKAMU|39657917|2471389|LE
AKANA|34963464|132817986|RJ
AKANA|61470000|33039167|UL
AKANE|35531264|137500875|RJ
AKANI|56321945|152546945|UH
AKANU|49050833|10658100|ED
AKAOH|34694731|133759708|RJ
AKAPI|51920000|16472778|EP
AKARA|31500000|123500000|ZS
AKARE|41755083|-93326308|K3
AKASA|49305278|77581945|UA
AKASE|30009528|130321478|RJ
AKASE|32058661|-105774061|K2
AKASI|34589628|134755017|RJ
AKASI|55615278|57930000|US
AKASO|51141681|12578878|ED
AKASU|46109722|8495556|LI
AKATA|11227950|104448000|VD
AKATA|51373470|-57243161|CY
AKATA|59892222|117419167|UE
AKATE|39786139|-84104433|K5
AKATI|70136667|31983334|UL
AKATO|4293750|114850695|WB
AKATO|13620981|99171997|VT
AKATU|54670278|54229444|UW
AKAVA|2064444|102309722|WM
AKAVE|42475797|-73821389|K6
AKAVI|-39999667|174263803|NZ
AKAYA|37908500|-97460897|K3
AKAYI|33970834|-90457164|K7
AKAYU|43980075|-73407047|K6
AKAZU|-17391667|16852247|FY
AKAZU|40705000|68637500|UA
AKBAL|2051111|102264445|WM
AKBAM|-37001489|174503856|NZ
AKBAN|28231550|76440820|VI
AKBAP|-40965603|173552317|NZ
AKBAR|39390956|-88048811|K5
AKBAS|4346714|118175289|WB
AKBOB|-44199442|167949639|NZ
AKBON|820000|30335000|FZ
AKBOT|-361672|73202942|VR
AKBOY|60288325|-145288470|PA
AKBUK|37500000|27460556|LT
AKBUL|5863811|29683|DG
AKBUM|-44808947|167262703|NZ
AKCAK|41428889|30724722|LT
AKDAD|18488861|-16098833|GQ
AKDAK|10350000|-15600000|GG
AKDAM|5490800|-655992|DG
AKDAS|-45738564|170387022|NZ
AKDAV|-33029594|136203569|YM
AKDEM|4772222|117540278|WB
AKDET|10946295|16788322|FT
AKDIP|-14487528|108442583|YM
AKDIT|5592178|6336731|DN
AKDOB|1000000|78000000|VR
AKDOR|-4625778|11839306|FC
AKDUX|-45031931|169056228|NZ
AKE22|32582789|130576345|RJ
AKECA|39732342|-85995859|K5
AKEDO|40952778|35446945|LT
AKEDU|-3104825|26010872|FZ
AKEEM|30105525|-95118606|K4
AKEES|28480275|-99245464|K4
AKEGE|33763661|-116290036|K2
AKEHU|35857564|-78896009|K7
AKEKE|48369050|-107585164|K1
AKEKY|31011422|-98665675|K4
AKELA|-37274636|174416372|NZ
AKELA|27416945|76798889|VI
AKELE|39840053|-74815556|K6
AKELI|49785278|68222778|UA
AKELL|38534508|-78295500|K6
AKELT|62015525|-165094106|PA
AKELU|49366945|6463889|LF
AKEMA|34600556|-7776667|GM
AKEME|30919700|-84881964|K7
AKEMI|60928334|50851667|UU
AKEMO|47139167|-3000000|LF
AKENE|41961000|-93776522|K3
AKENU|27639778|68965056|OP
AKEPA|54355000|48315000|UW
AKEPE|41665003|-83565020|K5
AKEPO|43316111|-138333|LF
AKERA|57720278|62751945|US
AKERE|70111281|-146496714|PA
AKESA|-15832461|111761703|YM
AKESE|35364300|-98929025|K4
AKESI|42554556|144073214|RJ
AKESI|53955000|53511667|UW
AKETE|-21560000|17913334|FY
AKETE|32979231|-79994775|K7
AKETI|48300000|-2044722|LF
AKETO|37986389|20113056|LG
AKETT|43939597|-90224028|K5
AKETU|50300000|22270278|EP
AKETY|26619761|-81505278|K7
AKEVA|49954878|14043775|LK
AKEVE|37758431|-122279467|K2
AKEVO|23600833|90047222|VG
AKEVY|44955628|-108878539|K1
AKEWS|41039831|-85113381|K5
AKEXE|40605120|-74592117|K6
AKEYE|41314714|-82994222|K5
AKF|-8228333|146651667|AY
AKFAB|40480542|-107676903|K2
AKGAS|61009286|-154692395|PA
AKGIC|39185375|-123216600|K2
AKGOS|33107225|-87030678|K7
AKHAT|57024958|-136136625|PA
AKHOG|56893867|-136362239|PA
AKHOM|43555989|-72409845|K6
AKI30|66257911|-17982592|BI
AKIAS|38617195|136901047|RJ
AKIBE|36013117|-96013272|K4
AKIBO|44736056|19737111|LY
AKIBU|46922222|51838334|UA
AKICA|40318950|-85852284|K5
AKICE|42912239|-106196233|K1
AKICI|44877653|-117854339|K1
AKICU|40180517|-76697436|K6
AKIDA|2288333|102435556|WM
AKIDY|33258586|-91341350|K4
AKIGE|42613139|-98857778|K3
AKIGO|53841667|-7934722|EI
AKIGY|38388692|-107207353|K2
AKIJE|41304425|-72469233|K6
AKIKA|42534167|19603889|LA
AKIKE|64625989|-147719878|PA
AKIKI|49591389|-1416667|LF
AKILE|44401050|-100000408|K3
AKILI|41830556|12319445|LI
AKIMA|48413056|13310278|ED
AKIMO|37220556|29401111|LT
AKIMU|44731389|73215278|UA
AKINA|-39619847|176850589|NZ
AKINA|36980278|26248611|LG
AKINE|43551936|-72951461|K6
AKING|44360720|-69832020|K6
AKINI|48749722|12124167|ED
AKINS|35467945|-94676317|K4
AKIPE|33693025|-116034247|K2
AKIPO|1232297|103928220|WS
AKIRA|45723056|77308056|UA
AKIRE|44867739|-94293597|K3
AKIRI|63535736|10322772|EN
AKIRO|55260556|97278056|UN
AKIRU|55715000|103185000|UI
AKISA|65173611|179337222|UH
AKISU|47550725|161333333|RJ
AKISY|31964503|-92561808|K4
AKITA|39711567|140062308|RJ
AKITO|47213333|6648750|LF
AKITU|48606667|68322500|UA
AKIVA|53648889|-6452667|EI
AKIVE|34952745|-78398895|K7
AKIVO|59964445|-9500000|EG
AKIXE|31964800|-110765414|K2
AKIXY|31580197|-99977503|K4
AKJAW|42505267|-96380489|K3
AKKAA|19650608|-156135356|PH
AKKER|-19927236|146423545|YB
AKKID|58940695|-140322683|PA
AKKIE|34234347|131111486|RJ
AKKIF|47629333|-96516564|K3
AKLAR|-46045317|169949347|NZ
AKLEB|1886528|11013111|FG
AKLEY|39877364|-88765364|K5
AKLIS|7088500|9189306|DN
AKLOM|-35357856|178394161|NZ
AKLON|11352778|74906667|VO
AKLOS|5485045|-3923984|DI
AKMAD|-44533878|169087756|NZ
AKMAL|9743300|-797475|DG
AKMAR|5903889|117439167|WB
AKMAX|62257514|-151807436|PA
AKMAZ|39308333|66823333|UT
AKMEL|4589056|18470056|FE
AKMET|1898611|103727500|WS
AKMEX|-10016503|24550133|FZ
AKMID|25641667|18891667|HL
AKMIE|40710770|-88491125|K5
AKMIL|11859722|80115278|VO
AKMOL|10703611|76660278|VO
AKMON|8215556|110218889|WS
AKMUS|5847920|-67347|DG
AKMUT|3787497|11141525|FK
AKMUY|45260181|-67659972|K6
AKNAC|38701789|-106070747|K2
AKNAK|-13220000|164393333|AG
AKNAR|-7676667|26771667|FZ
AKNAT|12233333|103711667|VD
AKNEL|-23798889|-60995556|SA
AKNEN|-32007667|-53887334|SB
AKNIB|1511500|-55639500|SB
AKNIG|838334|-79333333|SE
AKNIL|10387500|-72954167|SK
AKNIT|5112697|103041592|WM
AKNOB|5881850|-75355183|SK
AKNOD|-9766614|-67777547|SB
AKNOG|-2797778|-79782222|SE
AKNOS|-38001389|-62884445|SA
AKNOV|-842500|-65346333|SB
AKNUB|-24494167|-44573000|SB
AKNUP|-14692870|-65047767|SL
AKNUR|10820833|-66218611|SV
AKNUS|-34332767|-57836934|SU
AKNUV|-21179722|-69775556|SC
AKOBI|55180556|124844167|UE
AKODA|54366667|47083333|UW
AKODI|27836667|46222222|OE
AKODY|38528770|-104686183|K2
AKOGE|31517783|65869647|OA
AKOJO|28762225|-81725428|K7
AKOKA|53933334|19450000|EP
AKOKE|21158331|-157989203|PH
AKOKI|40224472|-3218611|LE
AKOKO|53237778|3201944|EG
AKOKU|66030681|13475845|EN
AKOLA|48600278|140184722|UH
AKOLI|48199722|42648333|UR
AKOMA|1756111|103911945|WS
AKOMA|34691667|114753333|ZH
AKOME|33685250|-117134383|K2
AKONA|47971667|34136667|UK
AKONI|49746795|9187542|ED
AKONO|47715639|4589500|LF
AKOPA|41681139|1791556|LE
AKOPE|41871509|-70663945|K6
AKORD|36729153|-121853870|K2
AKORE|38102142|-100708861|K3
AKORO|37210000|24393333|LG
AKORU|70201897|26000000|EN
AKOSI|49707778|12086111|ED
AKOSO|53694445|65161111|UA
AKOSU|61180556|2658114|EN
AKOTA|16462028|117206750|RP
AKOVE|33912531|-84763753|K7
AKOVI|50747222|3718611|EB
AKOVY|39625133|-83742097|K5
AKOXA|54530878|4564236|EH
AKPAD|42185000|116475000|ZB
AKPAM|9493333|-75491389|SK
AKPAP|11798950|-66839875|SV
AKPAR|-30129667|-51087833|SB
AKPEK|7987500|-75816389|SK
AKPEL|-25030833|-59699445|SA
AKPIN|-46087981|169474339|NZ
AKPOD|-32465833|-53561333|SB
AKPOT|-885278|-78466389|SE
AKPUC|39943745|-83213019|K5
AKPUR|-37093333|-64340833|SA
AKPUT|6019722|-72977222|SK
AKQON|36744795|-81926856|K6
AKRAM|25843334|47859167|OE
AKRAM|39895000|60286667|UT
AKRAN|-5831667|-16733333|SB
AKRAS|-29717778|-66370833|SA
AKRAW|61230872|-145583975|PA
AKREL|-13298889|-72835000|SP
AKRIF|45213264|-85128792|K5
AKRIK|-39044722|-68421945|SA
AKRIL|-3028167|-59975000|SB
AKRIM|-14241111|-65579445|SL
AKRIN|9424889|-79075056|MP
AKRMN|33344695|-89104233|K7
AKROB|5380278|-73426945|SK
AKROK|7875000|-60316667|SV
AKROL|-31331667|-68388333|SA
AKRON|41069756|-81387383|K5
AKROS|-5111667|22800000|FZ
AKROV|-36951047|174899325|NZ
AKROX|-20275167|-54122167|SB
AKROX|-17728450|-63079275|SL
AKRUD|-11395000|-68849722|SL
AKRUX|12536020|-81794242|SK
AKSAB|-9001000|-63765833|SB
AKSAG|20816667|100466667|VL
AKSAR|40159278|-80287447|K6
AKSAS|5928334|-73553333|SK
AKSEA|54527700|-131611661|PA
AKSEK|36926111|28223056|LT
AKSEM|-41574942|172217200|NZ
AKSEP|-21137167|-40760333|SB
AKSER|6397222|-75163611|SK
AKSET|-34480267|-57931384|SU
AKSID|-37764722|145094722|YM
AKSIG|32500000|118533333|ZS
AKSIM|5141111|-75825000|SK
AKSIN|-13622000|-39598667|SB
AKSIN|6359275|-58393258|SY
AKSIS|-16077222|-68211389|SL
AKSOL|-13330028|-75762500|SP
AKSUG|-20365667|-44348333|SB
AKSUL|-22550000|-55786167|SB
AKSUN|45752075|140904459|RJ
AKTAD|-29701833|-53866000|SB
AKTAQ|33891589|-117878064|K2
AKTAS|50316945|87582778|UN
AKTEA|59958628|-151439247|PA
AKTEM|-45427700|168100869|NZ
AKTEX|56500000|-132000000|PA
AKTIE|64666667|-155500000|PA
AKTIF|39794620|-88766431|K5
AKTIN|-19692667|-39890667|SB
AKTIV|20248056|73258333|VA
AKTOB|39581667|96266667|ZL
AKTON|9151472|-79216667|MP
AKTOR|-4009500|-68736833|SB
AKTOY|43073975|-91806139|K3
AKTUF|33914931|-79057808|K7
AKTUM|3511056|-60808045|SB
AKTUN|-19285556|-66293889|SL
AKTUR|45649722|44865278|UR
AKTUS|35796758|141194197|RJ
AKUBA|28755000|113600000|ZG
AKUBE|42529783|-97977475|K3
AKUBI|32950475|138657870|RJ
AKUDA|35966667|-8950000|LP
AKUDI|51566945|13656945|ED
AKUDY|66085578|-161564906|PA
AKUFF|36257117|-86631706|K7
AKUGA|-11312786|27954842|FZ
AKUGA|60588889|11205556|EN
AKUKI|40503333|112733333|ZB
AKUKO|-9008333|102351667|WI
AKUKU|42843334|51085833|UA
AKUKY|44326667|-119477703|K1
AKULE|21873067|-159335917|PH
AKULI|56578750|24120083|EV
AKULO|48688333|32741945|UK
AKUMA|55193833|22752945|EY
AKUME|34929492|-96112739|K4
AKUMO|-6248333|175591667|NF
AKUMU|-1008136|34026550|HT
AKUMY|67907786|-152583489|PA
AKUNA|33450689|-96823139|K4
AKUNE|32099411|130426447|RJ
AKUNI|1513722|103574667|WM
AKUNU|43132917|3373278|LF
AKUPA|52486667|-1091111|EG
AKUPE|43812381|-104242172|K1
AKUPI|53564445|105533333|UI
AKURA|66317367|-18015194|BI
AKURE|7250000|5304167|DN
AKUSE|48847803|-97880539|K3
AKUTA|-23558336|26139997|FB
AKUTE|40572953|-82000317|K5
AKUTI|43227222|8940278|LF
AKUTO|43463889|10735833|LI
AKUWU|59316667|-161866667|PA
AKUXE|70325664|-149670261|PA
AKUXO|50871389|6074444|EH
AKUYA|40324695|-85556053|K5
AKUYE|32525195|-93677586|K4
AKUZU|8643011|167481739|PK
AKVAK|-4371111|-77593333|SP
AKVAS|29586997|127464681|RO
AKVEH|37885172|-86935784|K5
AKVIL|28403317|-97891225|K4
AKVIR|-12028333|-72915278|SP
AKVIS|-27765333|-50022000|SB
AKVIT|-3645833|-60526833|SB
AKVOC|26719095|-98046561|K4
AKVOG|-28215611|153538325|YB
AKVUL|-50710556|-69538333|SA
AKVUL|4675089|-74101458|SK
AKVUM|-22526000|-46052000|SB
AKVUR|-10832000|-37389167|SB
AKW|-31608333|115650000|YM
AKWAY|54513681|-132034758|PA
AKXUT|30910470|-89244294|K7
AKYAK|47070542|-68081869|K6
AKYAL|34488747|-99458695|K4
AKYIV|33238397|-111580392|K2
AKZOO|60147222|-145483181|PA
AKZUB|39562772|-94147719|K3
AL001|38629722|-407500|LE
AL154|35570439|37544939|OS
AL176|35512200|37228289|OS
AL225|35724420|36608753|OS
AL371|30750278|28695000|HE
AL372|30868056|28685278|HE
AL373|30741667|28558611|HE
AL374|30805000|28621945|HE
AL375|30859722|28548611|HE
AL377|30947222|28431667|HE
AL378|31106944|28363889|HE
AL379|31098056|28226944|HE
AL381|30980278|28237500|HE
AL382|31043611|28300556|HE
AL383|30989167|28374167|HE
AL385|30880278|28520833|HE
AL405|62450417|6343722|EN
AL604|62589475|5740100|EN
AL605|62409247|5924600|EN
AL606|62650200|6036844|EN
AL607|62502425|6378678|EN
AL798|62696550|5891778|EN
AL799|62546533|6046936|EN
AL801|62231253|5736381|EN
AL802|62273939|5974970|EN
AL803|62200967|6256083|EN
AL804|62300981|6131378|EN
AL805|62192647|5834014|EN
AL806|62000572|5871989|EN
AL808|62077656|6266453|EN
AL915|62439992|6579853|EN
AL916|62514900|7027311|EN
ALABA|48312500|55660556|UA
ALABE|40777831|-73484345|K6
ALABI|45945945|4850722|LF
ALABO|43204722|48865278|UR
ALABU|39488333|66366667|UT
ALACO|-12477364|131067253|YB
ALADA|-41837003|172692675|NZ
ALADE|40468625|-88143972|K5
ALADN|29068183|-82071525|K7
ALADO|11355833|91797222|VO
ALADU|24321667|118011667|ZS
ALAFU|21360314|-155672206|PH
ALAGE|43980622|-92968150|K3
ALAGI|58033611|64781945|US
ALAGO|47799728|9462786|ED
ALAGU|38088611|-7614445|LP
ALAKA|55987222|130769445|UH
ALAKE|38792945|-88469245|K5
ALAKO|44332778|73984167|UA
ALAL|-5897834|-57470333|SB
ALALA|24971667|100596667|ZP
ALALE|38751389|-75309167|K6
ALAM|-3354522|-64279397|SB
ALAMA|39223333|-8550000|LP
ALAME|37755000|-122283120|K2
ALAMI|59047778|20915834|ES
ALAMO|-4712425|108814825|WI
ALAMO|29607845|-98569478|K4
ALAMU|47736945|18330000|LH
ALAN|-27635083|-50386028|SB
ALANA|21075328|-157939086|PH
ALANB|38294339|-85920978|K5
ALAND|-27129878|133543678|YM
ALAND|40232561|-89303972|K5
ALANE|-27076228|133632453|YM
ALANE|31253458|-86179211|K7
ALANF|-27243344|133629356|YM
ALANG|-27132481|133719195|YM
ALANH|-27393633|133626564|YM
ALANI|-27159786|133630906|YM
ALANI|36911111|23991667|LG
ALANM|-27326900|133627806|YM
ALANN|35596667|-125940000|P
ALANO|35461695|-97589186|K4
ALANO|66708889|68389722|US
ALANS|17275000|-100194722|MM
ALANS|30771892|-87097322|K7
ALANU|44524722|15280556|LD
ALAOS|37211667|-6548333|LE
ALAPI|-13761881|-172502008|NS
ALAPI|22164689|114203636|VH
ALARA|38561667|120551667|ZY
ALARD|23909445|-89810833|MM
ALARE|42279567|-72467570|K6
ALARI|44733056|7942222|LI
ALARO|47496422|4748972|LF
ALARU|44672911|26265675|LR
ALASA|-27539136|133711967|YM
ALASA|54808611|9961667|ED
ALASB|-27592839|133622861|YM
ALASC|-27536533|133535806|YM
ALASE|41693083|-88070311|K5
ALASF|-27425731|133625970|YM
ALASH|-27275328|133628761|YM
ALASI|-27509286|133624417|YM
ALASI|57060000|76923889|UN
ALASK|16836922|-66537525|TJ
ALASM|-27342175|133627522|YM
ALASO|55447222|-1565000|EG
ALATE|32437933|-100496678|K4
ALAVI|35598333|12913334|LM
ALAVO|45097667|21033722|LY
ALAVU|62500000|5083333|EN
ALAXA|49754445|10829167|ED
ALAXI|41734756|13347667|LI
ALAYE|47621070|-117450436|K1
ALBA|-17105000|145833334|YB
ALBAB|-18331667|175801667|NF
ALBAD|-43599622|172403886|NZ
ALBAK|-37743333|144710000|YM
ALBAK|-1186389|-70104444|SK
ALBAL|-34183333|-69816667|SA
ALBAN|10223333|-68406667|SV
ALBAP|19366058|73026681|VA
ALBAR|8541011|100178625|VT
ALBAS|33599633|-118077822|K2
ALBAT|33364503|135441514|RJ
ALBAT|48273333|93167500|ZM
ALBAX|23569408|125325583|RJ
ALBBE|20416667|-72248806|K7
ALBEE|-19378281|146139528|YB
ALBEG|-12821945|-68045000|SL
ALBEK|39777756|-74907220|K6
ALBEL|5491389|-76225278|SK
ALBEN|28579828|-82118667|K7
ALBEP|8317711|-59686989|SY
ALBER|34372750|-86327242|K7
ALBER|42451500|2832111|LE
ALBES|-33369233|-56709500|SU
ALBET|45426667|11509167|LI
ALBEW|33561081|-97201817|K4
ALBEY|30433333|15000000|HL
ALBEY|39857659|-85130686|K5
ALBGH|17346667|44621667|OY
ALBIL|8670528|-79123278|MP
ALBIN|-170642|32681236|HU
ALBIN|41467764|-104293995|K1
ALBIO|42229097|-84839853|K5
ALBIS|41635814|-91540992|K3
ALBIT|6315278|116062500|WB
ALBIX|47249833|8564556|LS
ALBIZ|43224167|-2635972|LE
ALBNY|33274339|-111616889|K2
ALBO|-20833334|148650000|YB
ALBOM|-12521000|-62697000|SB
ALBOS|14744917|101028306|VT
ALBOX|-46190275|169535772|NZ
ALBRS|34015483|-84463520|K7
ALBRT|40841414|-92228283|K3
ALBUL|9426192|-70558028|SV
ALBUM|-34920217|-55343970|SU
ALBUN|37852439|-82158958|K6
ALC33|28450128|128956581|RJ
ALC35|28148094|129008839|RO
ALC47|28451961|128695467|RJ
ALC50|28036997|128794653|RO
ALC63|27916336|128563253|RO
ALC75|27312917|128975434|RO
ALCAL|37250000|-5750000|LE
ALCAR|41351125|-72593231|K6
ALCAT|37849109|-122436370|K2
ALCID|42125231|-72557811|K6
ALCOA|37833253|-125834525|P
ALCOL|37855917|-4518833|LE
ALCOR|26136694|127214261|RJ
ALCOR|36396372|-97326347|K4
ALCOS|42790764|-106576492|K1
ALCOT|11911389|-69260278|SV
ALCOT|34174236|-79852539|K7
ALCOV|39947742|-86043058|K5
ALDAL|-11775972|-76247111|SP
ALDAN|36397933|-78934128|K7
ALDAN|62980278|-18763889|BI
ALDAP|31625000|122370000|ZS
ALDAS|10948334|112205000|VV
ALDAX|-18350000|-72472222|SC
ALDAX|-2941389|-76001111|SP
ALDDA|49550000|-116344445|CY
ALDEL|-25478600|118158778|YM
ALDEL|30138333|107191667|ZU
ALDEN|43098658|-73599817|K6
ALDER|-27096667|-71150556|SC
ALDER|46821561|-122414220|K1
ALDEX|-31661111|-65198611|SA
ALDIB|-1782667|-66402500|SB
ALDIK|-34911656|-56294786|SU
ALDIN|9116997|123301078|RP
ALDIN|14239722|74334167|VO
ALDIS|-39050139|173965567|NZ
ALDIS|18597900|119663611|RP
ALDIT|12786111|-63747222|SV
ALDIX|4239444|-52024722|SO
ALDO|-2857014|-57087231|SB
ALDOH|35709217|-81300364|K7
ALDOR|-33499722|-63918334|SA
ALDOS|-26230556|-54688611|SG
ALDOT|5069628|-72606286|SK
ALDOV|-30620000|15000000|FA
ALDOX|-8560445|-79257361|SP
ALDOZ|55193028|-178536972|PA
ALDUR|11224722|-73595278|SK
ALDUS|-31574953|-58111639|SU
ALDUT|-10518833|-48255667|SB
ALEAN|36731853|-81623939|K6
ALEBA|22000000|35450000|HS
ALEBE|34752956|-99097708|K4
ALEBU|50793206|13745764|ED
ALEC|-31135000|150921667|YB
ALECA|30547695|-88473450|K7
ALECU|41481272|-90561253|K5
ALEDI|39610278|9993889|LI
ALEDU|28901945|-13344750|GC
ALEEE|41007828|-80531711|K5
ALEEN|45671781|-92227692|K5
ALEEX|38983970|-77158475|K6
ALEFO|37481492|-95513903|K3
ALEGA|48150000|71546945|UA
ALEGI|44724722|42998611|UR
ALEGO|-10640000|125133333|YB
ALEJA|8194256|124654861|RP
ALEKA|2516453|112667389|WB
ALEKA|28600278|68833334|OP
ALEKI|21850000|109095000|ZG
ALEKS|40830989|-73832989|K6
ALELI|55611389|31194444|UU
ALELU|42479167|19850556|LA
ALEME|40010175|-83032300|K5
ALEMI|12607097|101433311|VT
ALEMO|2762500|113572222|WB
ALEMU|3996961|39667597|HK
ALEMY|41673953|-97389225|K3
ALENA|14548342|100473800|VT
ALENA|34572222|61812778|OA
ALENI|-26976539|32160525|FA
